cow,date,hour,in_alleys,rest,eat,activity_level,label,oestrus,lameness,mastitis,other_disease,ok,physio_label
156,2015-03-09,23,0.0,3599.999,0.0,-827.99977,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-09,24,0.0,3599.999,0.0,-827.99977,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,1,61.141,3538.858,0.0,-804.15478,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,2,113.516,3486.483,0.0,-783.72853,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,3,52.743,3547.256,0.0,-807.43,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,4,284.789,3315.21,0.0,-716.93206,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,5,394.258,3205.741,0.0,-674.23915,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,6,2045.812,382.112,1172.075,731.71566,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,7,1070.947,240.537,2241.197,1057.33075,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,8,247.02,3350.751,0.0,-731.14953,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,9,280.691,1895.324,1423.984,207.05932,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,10,238.947,5.581,2219.209,969.01567,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,11,666.463,272.649,2652.51,1157.97901,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,12,81.036,3518.963,0.0,-796.39573,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,13,202.261,1548.0,1849.738,453.21172,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,14,601.233,2813.443,154.567,-485.97647,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,15,2166.131,1341.403,92.465,76.89357,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,16,457.131,0.0,3142.868,1393.14552,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,17,401.598,1389.647,1808.754,504.31355,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,18,0.0,3599.999,0.0,-827.99977,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,19,0.0,3599.999,0.0,-827.99977,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,20,0.0,3599.999,0.0,-827.99977,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,21,10.585,3589.414,0.0,-823.87162,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,22,44.531,3541.549,13.919,-801.58533,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,23,42.839,3557.16,0.0,-811.29256,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-11,24,63.392,3536.607,0.0,-803.27689,oestrus,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,1,168.923,3431.076,0.0,-762.1198,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,2,25.01,3574.989,0.0,-818.24587,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,3,9.448,3590.551,0.0,-824.31505,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,4,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,5,945.197,2654.802,0.0,-459.37294,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,6,889.193,390.219,2320.587,1027.16705,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,7,2890.694,294.119,415.186,569.24179,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,8,815.311,2317.886,428.426,-222.7251,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,9,24.443,3573.889,0.0,-818.08359,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,10,408.227,123.681,3068.091,1325.46791,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,11,334.203,864.573,2384.539,856.12707,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,12,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,13,369.567,669.277,2561.155,980.88211,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,14,823.579,2184.414,486.342,-166.37894,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,15,1499.336,1301.196,799.467,276.39482,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,16,547.225,513.797,2461.667,1003.28283,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,17,17.785,3582.214,0.0,-821.06362,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,18,108.346,3483.323,7.218,-780.79737,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-13,19,81.693,3485.723,0.0,-788.64541,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,20,166.17,3423.071,0.0,-760.71913,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,21,234.413,1859.08,1459.294,222.82116,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,22,90.401,0.0,1182.861,511.26578,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,23,418.486,3181.513,0.0,-664.79023,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-13,24,41.683,3558.316,0.0,-811.7434,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-14,1,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,2,19.44,3580.559,0.0,-820.41817,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,3,24.999,3575.0,0.0,-818.25016,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,4,33.324,3566.675,0.0,-815.00341,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,5,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,6,799.473,1802.463,998.063,132.53565,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,7,183.854,0.0,3416.145,1464.19754,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,8,1716.799,600.779,1242.966,658.55439,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,9,12.215,3587.784,0.0,-823.23592,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,10,124.953,3462.832,12.214,-771.329,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,11,231.853,3366.477,0.0,-737.19323,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,12,230.735,3369.264,0.0,-738.01312,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,13,28.928,3571.071,0.0,-816.71785,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,14,556.483,1417.033,1482.337,385.70123,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,15,1456.199,1257.169,886.631,316.22799,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,16,249.084,0.0,3342.017,1443.50058,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,17,507.824,2586.577,490.026,-307.84995,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,18,17.777,3582.222,0.0,-821.06674,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,19,131.699,3468.3,0.0,-776.63716,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,20,278.334,3293.886,25.554,-702.32766,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,21,207.73,3375.051,0.0,-743.02493,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,22,1057.863,388.769,2122.274,971.19629,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,23,873.765,2490.731,212.17,-343.95433,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-14,24,33.885,3532.787,33.327,-793.12207,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,1,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,2,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,3,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,4,328.807,3266.747,4.445,-696.87579,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,5,181.589,3417.304,1.106,-756.46116,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,6,1259.942,1104.795,1235.262,466.29791,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,7,675.043,0.0,2924.956,1336.4884,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,8,118.923,0.0,3481.076,1481.0796,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,9,444.808,871.357,2237.67,810.57857,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,10,51.702,3548.297,0.0,-807.83599,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,11,95.132,3504.867,0.0,-790.89829,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,12,61.206,3538.793,0.0,-804.12943,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,13,1717.271,1563.343,285.991,35.31069,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,14,958.165,1388.213,1236.371,353.29323,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,15,2559.975,938.839,101.185,236.16073,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,16,1738.3,0.0,1861.699,1060.04158,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,17,218.628,6.677,3358.0,1443.80477,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,18,142.423,3384.979,72.597,-725.26675,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,19,40.583,3559.416,0.0,-812.1724,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,20,235.553,3341.673,22.773,-721.33165,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,21,114.44,3484.446,1.113,-782.64472,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,22,94.454,3505.545,0.0,-791.16271,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,23,152.219,3436.111,11.669,-761.04951,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-15,24,26.111,3573.888,0.0,-817.81648,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,1,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,2,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,3,4.45,3595.549,0.0,-826.26427,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,4,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,5,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,6,1240.356,710.245,1649.398,727.84777,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,7,1022.244,0.0,2501.06,1214.00424,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,8,464.753,3135.246,0.0,-646.7461,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,9,2145.385,1331.278,116.665,86.06696,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,10,440.281,0.0,3159.718,1397.52652,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,11,600.857,27.244,2916.832,1314.94044,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,12,391.003,2774.348,390.714,-411.43968,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,13,325.426,1050.559,2224.014,744.52547,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,14,271.042,1536.543,1792.414,442.77571,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,15,829.496,2764.939,3.337,-501.81507,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,16,579.474,0.0,3020.525,1361.33634,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,17,572.876,1146.789,1856.877,607.78703,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,18,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,19,82.307,3517.692,0.0,-795.90004,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,20,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,21,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,22,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,23,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-16,24,72.75,3527.249,0.0,-799.62727,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-17,1,16.103,3583.896,0.0,-821.7196,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,2,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,3,13.869,3586.13,0.0,-822.59086,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,4,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,5,26.082,3573.917,0.0,-817.82779,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,6,1591.021,450.46,1558.518,805.53512,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-17,7,132.281,0.0,3467.718,1477.60652,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,8,2579.817,821.208,102.273,266.84754,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,9,1016.817,2583.182,0.0,-431.44114,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,10,1319.5,687.615,1586.201,719.17297,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,11,458.923,365.33,2775.746,1155.2151,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,12,258.87,0.0,3341.129,1444.69338,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,13,968.472,1281.7,1343.694,424.516,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,14,1562.974,14.583,2022.442,1096.14739,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-17,15,1611.359,93.717,1834.651,1006.81595,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,16,243.152,34.622,3314.408,1422.99262,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,17,207.367,3356.912,35.72,-723.90864,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,18,803.889,2736.507,47.35,-480.88737,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,19,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,20,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,21,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,22,58.421,3541.578,0.0,-805.21558,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-17,23,22.258,3573.291,4.45,-816.42665,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-17,24,249.174,3350.825,0.0,-730.82191,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-18,1,41.142,3558.857,0.0,-811.95439,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,2,17.797,3582.202,0.0,-821.05894,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,3,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,4,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,5,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,6,2112.209,273.763,1214.027,784.87929,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,7,529.479,3.897,2994.26,1341.40953,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,8,275.079,3305.447,19.473,-708.06151,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,9,30.037,3569.962,0.0,-816.28534,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,10,140.223,1849.419,1610.357,273.41925,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,11,357.214,10.035,3230.52,1411.66459,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,12,258.87,0.0,3341.129,1444.69338,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,13,25.146,0.0,725.209,308.61114,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,14,2193.277,103.331,1274.902,862.61703,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,15,2093.554,1288.121,218.324,130.39689,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,16,75.469,0.0,3524.53,1492.37764,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,17,449.711,3059.231,61.414,-605.87549,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,18,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,19,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,20,50.105,3541.541,8.353,-803.02937,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,21,99.587,3500.412,0.0,-789.16084,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,22,1228.656,2172.103,140.242,-244.09709,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,23,14.472,3585.527,0.0,-822.35569,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-18,24,5.565,3594.434,0.0,-825.82942,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-19,1,61.771,3538.228,0.0,-803.90908,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-19,2,117.397,3482.602,0.0,-782.21494,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,3,113.935,3486.064,0.0,-783.56512,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,4,9.558,3590.441,0.0,-824.27215,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,5,90.679,3509.32,0.0,-792.63496,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,6,1861.198,621.498,1117.303,624.1144,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,7,887.22,643.886,2006.542,836.60906,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,8,36.728,3563.271,0.0,-813.67585,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,9,13.366,3586.633,0.0,-822.78703,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,10,716.767,433.142,2450.09,1044.09786,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,11,178.044,11.725,3377.301,1444.25671,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,12,502.794,1736.958,1342.929,244.97688,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,13,112.786,2033.435,1453.778,160.94247,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,14,795.522,977.555,1825.807,669.28481,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-19,15,2390.011,1198.247,11.741,111.73617,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-19,16,813.376,4.465,2782.158,1297.61957,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,17,583.141,844.964,2155.163,804.1293,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,18,180.879,3413.552,5.568,-753.83776,disturbance,0.0,0.0,1.0,0.0,0,mastitis
156,2015-03-19,19,140.811,3459.188,0.0,-773.08348,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,20,20.605,3579.394,0.0,-819.96382,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,21,21.717,3578.282,0.0,-819.53014,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,22,172.534,3427.465,0.0,-760.71151,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,23,64.553,3534.333,1.113,-802.10065,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-19,24,140.741,3459.258,0.0,-773.11078,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-20,1,12.252,3587.747,0.0,-823.22149,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,2,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,3,6.684,3593.315,0.0,-825.39301,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,4,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,5,33.959,3566.04,0.0,-814.75576,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,6,3138.065,64.914,397.02,653.90858,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,7,381.477,130.416,3054.691,1314.01086,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,8,416.403,3183.596,0.0,-665.6026,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,9,94.002,3059.12,446.877,-500.86894,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,10,36.729,0.0,3563.27,1502.45004,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,11,802.796,18.954,2752.615,1280.18624,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,12,268.241,3331.758,0.0,-723.38578,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,13,104.346,2162.235,1333.418,79.41687,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,14,1429.295,237.233,1919.526,980.32453,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,15,2818.194,15.872,765.933,768.95234,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,16,326.333,1.673,3271.993,1426.06555,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,17,1319.074,2222.118,58.807,-275.33636,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,18,22.269,3577.73,0.0,-819.31486,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,19,2.225,3597.774,0.0,-827.13202,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,20,92.33,3507.669,0.0,-791.99107,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,21,81.227,3518.772,0.0,-796.32124,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,22,53.938,3546.061,0.0,-806.96395,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,23,326.355,451.525,2787.663,1119.18451,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-20,24,445.957,2203.818,942.439,-39.70064,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,1,12.224,3587.775,0.0,-823.23241,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,2,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,3,2.219,3597.78,0.0,-827.13436,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,4,12.225,3587.774,0.0,-823.23202,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,5,82.253,3517.746,0.0,-795.9211,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,6,3043.99,289.218,227.325,515.99476,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,7,3282.571,184.543,75.074,514.29755,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,8,1524.75,944.235,1131.014,501.81183,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,9,196.972,0.0,3395.236,1457.51464,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,10,72.917,0.0,3527.082,1493.04116,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,11,577.992,2961.878,28.956,-576.5917,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,12,94.259,3505.74,0.0,-791.23876,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,13,166.942,3433.057,0.0,-762.89239,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,14,60.17,3539.829,0.0,-804.53347,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,15,1360.302,498.621,1741.076,834.21741,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,16,592.187,367.491,2561.755,1086.16409,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,17,16.133,3583.866,0.0,-821.7079,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,18,412.83,3169.932,16.127,-656.25822,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,19,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,20,103.999,3450.95,0.0,-777.07866,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,21,57.264,3479.336,10.572,-786.6448,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,22,56.712,3543.287,0.0,-805.88209,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,23,10.006,3589.993,0.0,-824.09743,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-21,24,195.056,3404.943,0.0,-751.92793,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,1,1206.157,1043.999,1349.843,519.79941,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,2,3279.0,122.159,198.84,580.05623,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,3,2099.401,1500.598,0.0,-9.23338,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,4,72.718,3527.281,0.0,-799.63975,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,5,801.927,2798.072,0.0,-515.24824,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,6,1436.853,0.0,2163.146,1138.4178,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,7,133.863,0.0,3466.136,1477.1952,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,8,1755.641,54.97,1789.388,1019.80242,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,9,699.739,9.445,2863.023,1312.25555,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,10,3052.275,408.877,96.072,434.67253,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,11,982.62,556.452,2052.039,891.09162,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,12,7.772,3592.227,0.0,-824.96869,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,13,250.487,3349.512,0.0,-730.30984,control,0.0,0.0,0.0,0.0,1,ok
